"id","profesion","actividad","est_civil","sexo_desc","tipo_nacionalidad","edad","estrato","ind_defuncion","ind_interd","n_direccion","comuna","ind_region_rm","avaluo_bbrr","cant_bbrr","avaluo_auto","cant_autos","n_actividad","n_rubros","clean2","tot_docs","tot_mont","ind_morosidad1","ind_morosidad2","ind_consultas_id","status_salud_publica","tramo_salud_publico","cant_personas_fam","cant_vivos_fam","cant_hijos_fam","longitud","latitud","periodo"
"11318","LICENCIADO MAGIST."," ","CASADO","F","CHILENO",57,"C3","V","N",1,"31",1,"0",0,3222142,1,2,2,0,0,0,0,0,0,"S","D",4,4,2,"-70.5746848.93E-4","-33.373318.93E-4",2017
"11319"," ","ARTESANO","CASADO","M","CHILENO",62,"C3","V","N",1,"4",0,"11114695",1,0,0,1,1,0,1,15.3400001525879,0,1,0,"S","D",3,3,1,"-71.3891688.93E-4","-32.7450298.93E-4",2017
"11320"," ","AGRICULTOR","CASADO","M","CHILENO",64,"D","V","N",2,"4",0,"0",0,690000,1,1,1,0,1,1.26999998092651,1,0,0,"S","D",3,3,2,"-71.5936898.93E-4","-36.6996888.93E-4",2017
"11321"," ","OBRERO","CASADO","M","CHILENO",66,"E","V","N",4,"24",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",4,4,2,"-70.7509468.93E-4","-33.5528648.93E-4",2017
"11322"," ","DUENA DE CASA","CASADO","F","CHILENO",66,"D","V","N",1,"13",1,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",4,4,2,"-70.7668538.93E-4","-33.5228468.93E-4",2017
"11323"," ","DUENA DE CASA","CASADO","F","CHILENO",65,"E","V","N",3,"1",0,"24407553",3,0,0,3,2,1,0,0,0,0,0,"S","D",3,2,3,"-71.6032418.93E-4","-33.6645938.93E-4",2017
"11324"," ","TECNICO","CASADO","M","CHILENO",63,"C3","V","N",7,"31",1,"0",0,2822500,3,1,1,0,2,5.5,0,1,0,"S","D",1,1,0,"-70.6695638.93E-4","-33.4449738.93E-4",2017
"11325"," ","OBRERO","CASADO","M","CHILENO",62,"D","V","N",1,"7",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,2,"-71.403588.93E-4","-33.3223428.93E-4",2017
"11326"," ","JUBILADO","CASADO","M","CHILENO",67,"C3","V","N",6,"27",1,"0",0,4506000,1,2,2,1,0,0,0,0,0,"S","D",3,3,3,"-70.5637668.93E-4","-33.5030568.93E-4",2017
"11327"," ","DUENA DE CASA","SOLTERO","F","CHILENO",70,"C3","V","N",4,"24",1,"7256631",1,0,1,1,1,0,0,0,0,0,0,"S","D",2,2,2,"-70.6088878.93E-4","-33.5342258.93E-4",2017
"11328"," ","EMPLEADO","CASADO","M","CHILENO",64,"D","V","N",11,"5",1,"24908692",2,3898125,3,1,1,1,0,0,0,0,0,"S","D",2,2,2,"-70.7276468.93E-4","-33.4445278.93E-4",2017
"11329"," ","DUENA DE CASA","CASADO","F","CHILENO",68,"E","V","N",1,"5",1,"7447451",1,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-70.6866848.93E-4","-33.3773928.93E-4",2017
"11330"," ","DUENA DE CASA","CASADO","F","CHILENO",62,"C3","V","N",2,"2",1,"1604357",1,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,2,"-70.8761378.93E-4","-33.367718.93E-4",2017
"11331","PROFESOR"," ","CASADO","M","CHILENO",67,"C3","V","N",3,"1",1,"0",0,392500,1,1,1,1,0,0,0,0,0,"S","D",2,2,5,"-70.5744868.93E-4","-33.5042888.93E-4",2017
"11332"," ","DUENA DE CASA","CASADO","F","CHILENO",70,"C3","V","N",2,"13",1,"0",0,1810000,1,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-70.8956538.93E-4","-33.6111038.93E-4",2017
"11333"," ","JUBILADO","CASADO","M","CHILENO",64,"E","V","N",5,"25",1,"0",0,15128194,1,1,1,0,0,0,0,0,0,"S","D",3,3,3,"-70.6105738.93E-4","-33.5262768.93E-4",2017
"11334"," ","DUENA DE CASA","VIUDO","F","CHILENO",62,"E","V","N",2,"10",1,"0",0,0,0,0,0,0,1,1.12000000476837,1,0,1,"S","D",4,3,3,"-70.7594158.93E-4","-33.436448.93E-4",2017
"11335"," ","DUENA DE CASA","SOLTERO","F","CHILENO",69,"SIN CLASIFICACION","V","N",2,"1",1,"4473831",1,0,0,1,1,0,1,13.6899995803833,0,1,0,"S","D",2,1,1,"-70.6461648.93E-4","-33.5703288.93E-4",2017
"11336"," ","MECANICO","CASADO","M","CHILENO",64,"C3","V","N",4,"24",1,"8677778",1,1512000,2,0,0,1,0,0,0,0,0,"S","D",4,4,2,"-70.6051798.93E-4","-33.5445828.93E-4",2017
"11337","CONTADOR"," ","CASADO","M","CHILENO",64,"D","V","N",3,"5",1,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",3,3,3,"-70.6805278.93E-4","-33.3919728.93E-4",2017
"11338"," ","OPERARIO","CASADO","M","CHILENO",64,"C3","V","N",6,"1",0,"0",0,975333,2,0,0,1,0,0,0,0,0,"S","D",5,5,3,"-70.8481758.93E-4","-34.7348378.93E-4",2017
"11339"," "," ","CASADO","M","CHILENO",60,"D","V","N",1,"8",1,"8045076",1,0,0,0,0,1,0,0,0,0,0,"S","D",7,7,6,"-70.7149358.93E-4","-33.4015358.93E-4",2017
"11340"," ","DUENA DE CASA","VIUDO","F","CHILENO",67,"D","V","N",1,"18",1,"10696792",1,0,0,0,0,1,0,0,0,0,0,"S","D",1,1,0,"-70.6185618.93E-4","-33.5541578.93E-4",2017
"11341"," ","OBRERO AGRICOLA","CASADO","M","CHILENO",66,"D","V","N",4,"11",1,"0",0,8727703,0,1,1,0,1,1.86000001430511,1,0,1,"S","D",4,4,3,"-70.8101588.93E-4","-33.5070198.93E-4",2017
"11342"," ","VIGILANTE","CASADO","M","CHILENO",67,"C3","V","N",2,"1",1,"0",0,0,0,2,1,0,22,60.4799995422363,1,0,0,"S","D",2,2,1,"-70.5919428.93E-4","-33.5820858.93E-4",2017
"11343"," ","EMPLEADO","CASADO","M","CHILENO",65,"D","V","N",1,"4",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",4,4,2,"-70.6898128.93E-4","-33.4714438.93E-4",2017
"11344"," ","OBRERO","CASADO","M","CHILENO",64,"D","V","N",4,"18",1,"3514168",1,930000,1,0,0,1,0,0,0,0,0,"S","D",3,3,3,"-70.6224758.93E-4","-33.5428858.93E-4",2017
"11345"," ","DUENA DE CASA","CASADO","F","CHILENO",64,"C3","V","N",2,"24",1,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",3,3,3,"-70.5894478.93E-4","-33.5444688.93E-4",2017
"11346"," ","CARPINTERO","CASADO","M","CHILENO",65,"D","V","N",2,"23",1,"0",0,0,0,0,0,0,1,1.79999995231628,1,0,0,"S","D",3,3,1,"-70.6284648.93E-4","-33.5209588.93E-4",2017
"11347"," "," ","CASADO","M","CHILENO",63,"C3","V","N",3,"4",1,"0",0,5320302,2,1,1,1,0,0,0,0,0,"S","D",4,4,4,"-70.6850368.93E-4","-33.5839358.93E-4",2017
"11348"," ","EMPLEADO","CASADO","M","CHILENO",64,"D","V","N",6,"13",1,"15071024",1,742916,1,3,2,1,0,0,0,0,0,"S","D",4,4,1,"-70.7600178.93E-4","-33.4919478.93E-4",2017
"11349"," ","VENDEDOR","CASADO","M","CHILENO",62,"C3","V","N",4,"1",1,"35175742",2,0,0,0,0,1,0,0,0,0,0,"S","D",5,5,3,"-70.7249988.93E-4","-33.5937398.93E-4",2017
"11350"," ","TECNICO","CASADO","M","CHILENO",66,"E","V","N",8,"1",1,"10695826",1,0,0,3,1,0,1,241.720001220703,0,1,1,"S","D",2,2,2,"-70.6395878.93E-4","-33.5774888.93E-4",2017
"11351","INGENIERO"," ","CASADO","M","CHILENO",61,"D","V","N",5,"4",1,"12330916",1,0,0,1,1,1,0,0,0,0,0,"S","D",4,4,2,"-70.756638.93E-4","-33.499138.93E-4",2017
"11352","SECRETARIA(O)"," ","SOLTERO","F","CHILENO",63,"D","V","N",5,"1",1,"37189110",2,0,0,1,1,1,0,0,0,0,0,"S","D",3,3,2,"-70.6686558.93E-4","-33.4554988.93E-4",2017
"11353","PROFESOR"," ","CASADO","M","CHILENO",64,"C3","V","N",3,"28",1,"0",0,5690000,1,0,0,1,0,0,0,0,0,"S","D",6,6,4,"-70.5403218.93E-4","-33.4642918.93E-4",2017
"11354"," ","OBRERO","CASADO","M","CHILENO",53,"D","V","N",3,"5",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,3,"-70.6809628.93E-4","-33.4008758.93E-4",2017
"11355"," ","EMPLEADO","CASADO","M","CHILENO",66,"C3","V","N",5,"10",1,"21921058",2,420000,2,0,0,1,0,0,0,0,0,"S","D",4,4,3,"-70.8562778.93E-4","-33.4767468.93E-4",2017
"11356"," ","OPERARIO","CASADO","M","CHILENO",63,"D","V","N",5,"1",1,"0",0,0,0,0,0,0,5,8.65999984741211,0,1,0,"S","D",3,3,2,"-70.695328.93E-4","-33.5116968.93E-4",2017
"11357","INGENIERO"," ","CASADO","M","CHILENO",61,"C3","V","N",4,"9",1,"43698880",2,0,0,0,0,1,0,0,0,0,0,"S","D",6,6,4,"-70.6985938.93E-4","-33.6090168.93E-4",2017
"11358"," ","REPARTIDOR","CASADO","M","CHILENO",64,"E","V","N",2,"16",1,"12961842",1,1238333,3,0,0,1,0,0,0,0,0,"S","D",3,3,3,"-70.6780328.93E-4","-33.514378.93E-4",2017
"11359"," ","EMPLEADO","CASADO","F","CHILENO",62,"C3","V","N",3,"24",1,"0",0,275000,2,1,1,1,0,0,0,0,1,"S","D",5,5,3,"-70.582688.93E-4","-33.5223588.93E-4",2017
"11360"," ","DUENA DE CASA","CASADO","F","CHILENO",64,"C3","V","N",2,"25",1,"0",0,6889428,3,0,0,1,0,0,0,0,0,"S","D",5,5,4,"-70.5999838.93E-4","-33.4893688.93E-4",2017
"11361"," ","ELECTRICISTA","CASADO","M","CHILENO",63,"D","V","N",6,"8",1,"8423690",1,2190000,0,0,0,1,0,0,0,0,1,"S","D",2,2,2,"-70.6907048.93E-4","-33.4040998.93E-4",2017
"11362"," ","BIBLIOTECARIA(O)","SOLTERO","F","CHILENO",66,"C3","V","N",3,"1",0,"24403213",1,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,1,"-71.253548.93E-4","-29.9367458.93E-4",2017
"11363"," ","MAESTRO DE COCINA","CASADO","M","CHILENO",65,"E","V","N",3,"22",1,"0",0,0,0,0,0,0,1,49.8800010681152,0,1,0,"S","D",3,3,9,"-70.6808788.93E-4","-33.5581098.93E-4",2017
"11364"," ","MECANICO","CASADO","M","CHILENO",66,"C2","V","N",3,"24",1,"15049845",1,2180833,1,1,1,1,0,0,0,0,0,"S","D",2,2,3,"-70.6658338.93E-4","-33.5273138.93E-4",2017
"11365"," ","EMPLEADO","CASADO","M","CHILENO",60,"E","V","N",2,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,1,"-71.2439128.93E-4","-29.878588.93E-4",2017
"11366"," ","DUENA DE CASA","SOLTERO","F","CHILENO",70,"D","V","N",3,"22",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,2,"-70.6821758.93E-4","-33.5027128.93E-4",2017
"11367"," ","TAPICERO","CASADO","M","CHILENO",66,"E","V","N",2,"22",1,"0",0,0,0,1,1,1,0,0,0,0,1,"S","D",4,4,2,"-70.6822438.93E-4","-33.4986888.93E-4",2017
"11368"," ","ALBANIL","CASADO","M","CHILENO",64,"D","V","N",1,"24",1,"0",0,0,0,0,0,0,0,0,0,0,0,"S","D",2,2,1,"-70.5370488.93E-4","-33.5262768.93E-4",2017
"11369"," ","EMPLEADO","CASADO","M","CHILENO",64,"C3","V","N",7,"24",1,"0",0,10640866,0,2,2,1,0,0,0,0,1,"S","D",6,6,6,"-70.5570148.93E-4","-33.5414928.93E-4",2017
"11370"," ","VENDEDOR","CASADO","M","CHILENO",63,"C3","V","N",2,"1",0,"12264701",1,7365333,1,1,1,1,0,0,0,0,0,"S","D",6,5,3,"-70.7394878.93E-4","-34.1832248.93E-4",2017
"11371"," ","EMPLEADO","CASADO","M","CHILENO",66,"C3","V","N",3,"29",1,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",3,3,1,"-70.6357198.93E-4","-33.4409648.93E-4",2017
"11372"," "," ","CASADO","M","CHILENO",62,"E","V","N",6,"11",1,"0",0,0,0,1,1,0,12,76.5100021362305,1,1,1,"S","D",2,2,1,"-70.7469258.93E-4","-33.4566738.93E-4",2017
"11373"," ","DUENA DE CASA","CASADO","F","CHILENO",66,"C3","V","N",1,"2",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-70.6709068.93E-4","-33.4094058.93E-4",2017
"11374"," ","EMPLEADO","SOLTERO","M","CHILENO",62,"C3","V","N",5,"4",1,"0",0,2e+05,1,2,2,0,4,7.21000003814697,1,0,0,"S","D",3,3,1,"-70.7475288.93E-4","-33.49728.93E-4",2017
"11375"," ","CHOFER","CASADO","M","CHILENO",56,"C3","V","N",2,"19",1,"0",0,3335714,1,0,0,1,0,0,0,0,0,"S","D",5,5,3,"-70.7263728.93E-4","-33.5641718.93E-4",2017
"11376"," ","OBRERO","CASADO","M","CHILENO",67,"E","V","N",2,"1",1,"0",0,0,0,0,0,0,7,49.2200012207031,1,1,0,"S","D",3,3,3,"-70.7249538.93E-4","-33.6307268.93E-4",2017
"11377"," ","EMPLEADO","VIUDO","M","CHILENO",62,"D","V","N",5,"5",1,"10230054",1,19490000,0,2,2,0,4,55,1,1,1,"S","D",5,4,3,"-70.6717688.93E-4","-33.4203268.93E-4",2017
"11378"," ","JARDINERO","CASADO","M","CHILENO",64,"E","V","N",3,"1",1,"7458691",1,0,0,0,0,1,0,0,0,0,1,"S","D",6,6,2,"-70.6724858.93E-4","-33.1940318.93E-4",2017
"11379"," ","CERRAJERO","CASADO","M","CHILENO",62,"E","V","N",2,"1",1,"0",0,0,0,2,2,0,6,60.189998626709,0,1,1,"S","D",4,4,2,"-70.6794668.93E-4","-33.5827948.93E-4",2017
"11380"," "," ","CASADO","F","CHILENO",64,"E","V","N",2,"5",1,"0",0,422500,1,0,0,1,0,0,0,0,0,"S","D",3,3,2,"-70.6649558.93E-4","-33.3762448.93E-4",2017
"11381","SECRETARIA(O)"," ","SOLTERO","F","CHILENO",69,"C3","V","N",3,"23",1,"17379251",1,0,0,1,1,1,0,0,0,0,0,"S","D",3,3,1,"-70.6320348.93E-4","-33.4774898.93E-4",2017
"11382"," ","SOLDADOR","CASADO","M","CHILENO",65,"C3","V","N",2,"18",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",4,4,3,"-70.632058.93E-4","-33.5211988.93E-4",2017
"11383"," ","DUENA DE CASA","CASADO","F","CHILENO",68,"E","V","N",3,"24",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,3,"-70.6378638.93E-4","-33.5145728.93E-4",2017
"11384"," ","DUENA DE CASA","CASADO","F","CHILENO",65,"D","V","N",2,"13",1,"11539816",1,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,3,"-70.7435618.93E-4","-33.4963118.93E-4",2017
"11385"," ","CHOFER","SOLTERO","M","CHILENO",61,"D","V","N",4,"13",1,"0",0,5020000,0,0,0,1,0,0,0,0,0,"S","D",3,3,2,"-70.7439048.93E-4","-33.5019118.93E-4",2017
"11386"," ","DUENA DE CASA","CASADO","F","CHILENO",70,"E","V","N",2,"24",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,1,"-70.609528.93E-4","-33.5570878.93E-4",2017
"11387"," ","TECNICO","CASADO","M","CHILENO",64,"C2","V","N",2,"26",1,"7376584",1,1393333,1,1,1,1,0,0,0,0,1,"S","D",4,4,4,"-70.634598.93E-4","-33.4905478.93E-4",2017
"11388","SIN PROFESION"," ","CASADO","M","CHILENO",63,"E","V","N",2,"7",1,"6637847",1,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-70.711518.93E-4","-33.3658188.93E-4",2017
"11389"," ","DUENA DE CASA","SOLTERO","F","CHILENO",71,"C3","V","N",5,"1",0,"4240521",1,4352000,0,1,1,1,0,0,0,0,0,"S","D",1,1,0,"-70.1336148.93E-4","-20.9384218.93E-4",2017
"11390"," ","OBRERO","CASADO","M","CHILENO",67,"E","V","N",1,"11",1,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",2,2,3,"-70.7515878.93E-4","-33.4173168.93E-4",2017
"11391"," ","DUENA DE CASA","CASADO","F","CHILENO",73,"E","V","N",2,"1",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,1,3,"-70.5782098.93E-4","-33.5943418.93E-4",2017
"11392"," ","OBRERO","CASADO","M","CHILENO",67,"D","V","N",1,"5",0,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",3,3,5,"-70.9043668.93E-4","-32.8869638.93E-4",2017
"11393"," ","EMPLEADO","CASADO","M","CHILENO",64,"C3","V","N",8,"1",1,"0",0,3931666,4,2,2,1,0,0,0,0,0,"S","D",2,2,1,"-70.8101588.93E-4","-33.5091828.93E-4",2017
"11394","PROFESOR"," ","CASADO","F","CHILENO",67,"C2","V","N",3,"26",1,"16898167",2,4060000,1,1,1,1,0,0,0,0,0,"S","D",4,4,3,"-70.5980688.93E-4","-33.4926118.93E-4",2017
"11395","PROFESOR"," ","SOLTERO","F","CHILENO",70,"ABC1","V","N",3,"1",1,"5345112",1,0,0,0,0,1,0,0,0,0,1,"S","D",1,1,0,"-71.2044988.93E-4","-33.7408918.93E-4",2017
"11396"," ","OBRERO","CASADO","M","CHILENO",64,"D","V","N",2,"1",0,"0",0,0,0,1,1,0,43,120.830001831055,1,1,0,"S","D",3,3,3,"-73.1211018.93E-4","-40.9373868.93E-4",2017
"11397"," ","AUXILIAR","CASADO","M","CHILENO",65,"C3","V","N",4,"1",0,"0",0,2590000,1,2,2,1,0,0,0,0,0,"S","D",4,3,3,"-73.1510398.93E-4","-40.6147128.93E-4",2017
"11398"," ","DUENA DE CASA","CASADO","F","CHILENO",65,"E","V","N",1,"1",0,"0",0,366666,1,0,0,1,0,0,0,0,0,"S","D",2,2,1,"-71.2008828.93E-4","-30.5924958.93E-4",2017
"11399"," ","OBRERO","CASADO","F","CHILENO",66,"D","V","N",3,"3",1,"0",0,0,0,0,0,0,1,5.19000005722046,1,0,0,"S","D",4,4,5,"-70.6444938.93E-4","-33.3832448.93E-4",2017
"11400"," ","TRACTORISTA","CASADO","M","CHILENO",66,"C3","V","N",3,"4",0,"0",0,1342857,2,1,1,1,0,0,0,0,1,"S","D",6,6,3,"-73.1129238.93E-4","-40.9373868.93E-4",2017
"11401"," ","EMPLEADO","CASADO","M","CHILENO",62,"C3","V","N",2,"1",0,"0",0,650000,1,0,0,0,2,54.5800018310547,0,1,0,"S","D",2,2,2,"-73.1700368.93E-4","-40.5784078.93E-4",2017
"11402"," ","CONSERJE","CASADO","M","CHILENO",64,"D","V","N",3,"1",0,"0",0,0,0,0,0,0,0,0,0,0,0,"S","D",4,2,5,"-73.1452038.93E-4","-40.5682188.93E-4",2017
"11403"," ","DUENA DE CASA","CASADO","F","CHILENO",65,"D","V","N",3,"12",0,"10214029",1,17211333,2,0,0,1,0,0,0,0,1,"S","D",2,1,3,"-72.7234888.93E-4","-37.2810528.93E-4",2017
"11404"," ","DUENA DE CASA","CASADO","F","CHILENO",63,"C3","V","N",2,"11",0,"0",0,0,0,2,1,1,0,0,0,0,0,"S","D",3,3,1,"-72.7165228.93E-4","-37.2841878.93E-4",2017
"11405"," ","EMPLEADO","CASADO","M","CHILENO",62,"E","V","N",5,"1",0,"0",0,4067433,3,1,1,1,0,0,0,0,1,"S","D",5,5,4,"-70.7407538.93E-4","-34.178368.93E-4",2017
"11406"," ","MECANICO","CASADO","M","CHILENO",66,"E","V","N",3,"12",1,"0",0,2e+05,1,1,1,1,0,0,0,0,0,"S","D",3,3,1,"-70.7117618.93E-4","-33.4422848.93E-4",2017
"11407","PROFESOR"," ","CASADO","M","CHILENO",63,"C3","V","N",9,"7",1,"9050120",1,5533333,1,1,1,1,0,0,0,0,1,"S","D",6,6,4,"-70.7209328.93E-4","-33.4641048.93E-4",2017
"11408"," ","EMPLEADO","CASADO","M","CHILENO",66,"C3","V","N",3,"2",0,"7630652",1,0,1,0,0,1,0,0,0,0,1,"S","D",2,2,4,"-71.953568.93E-4","-36.4233788.93E-4",2017
"11409"," ","OBRERO","SOLTERO","M","CHILENO",64,"E","V","N",2,"4",0,"4534224",1,1876333,1,0,0,1,0,0,0,0,0,"S","D",1,1,0,"-70.8512888.93E-4","-32.7935038.93E-4",2017
"11410"," ","SOLDADOR","CASADO","M","CHILENO",63,"E","V","N",3,"1",0,"0",0,1855000,2,1,1,1,0,0,0,0,0,"S","D",4,4,4,"-70.1349568.93E-4","-20.2476628.93E-4",2017
"11411"," ","EMPLEADO","CASADO","M","CHILENO",67,"C3","V","N",4,"1",1,"220034",2,5755000,1,2,1,1,0,0,0,0,0,"S","D",4,4,3,"-70.6654898.93E-4","-33.5525638.93E-4",2017
"11412"," ","EMPLEADO","CASADO","M","CHILENO",64,"E","V","N",3,"1",1,"0",0,0,0,1,1,0,1,0.439999997615814,1,0,0,"S","D",4,4,3,"-70.6755988.93E-4","-33.5878988.93E-4",2017
"11413"," ","VENDEDOR","SOLTERO","F","CHILENO",69,"C3","V","N",4,"1",0,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",1,1,0,"-73.0581138.93E-4","-36.9345138.93E-4",2017
"11414"," ","DUENA DE CASA","CASADO","F","CHILENO",69,"SIN CLASIFICACION","V","N",1,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-73.5587778.93E-4","-37.6069798.93E-4",2017
"11415"," ","VENDEDOR","CASADO","F","CHILENO",65,"E","V","N",4,"1",0,"0",0,0,1,1,1,0,0,0,0,0,0,"S","D",2,2,0,"-73.1223538.93E-4","-36.8358738.93E-4",2017
"11416"," ","EMPLEADO","CASADO","M","CHILENO",66,"C3","V","N",6,"1",0,"9192068",1,5102000,1,1,1,1,0,0,0,0,0,"S","D",3,3,2,"-70.3336648.93E-4","-27.3649358.93E-4",2017
"11417"," ","DUENA DE CASA","CASADO","F","CHILENO",66,"D","V","N",3,"1",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",4,4,4,"-70.6908118.93E-4","-33.3756648.93E-4",2017
"11418"," ","EMPLEADO","CASADO","M","CHILENO",63,"C3","V","N",3,"1",0,"0",0,2126666,2,5,3,1,0,0,0,0,0,"S","D",5,5,3,"-72.051918.93E-4","-45.5811658.93E-4",2017
"11419"," "," ","CASADO","M","CHILENO",67,"ABC1","V","N",1,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",5,5,3,"-74.4990088.93E-4","-45.7344258.93E-4",2017
"11420"," ","EMPLEADO","CASADO","M","CHILENO",67,"C3","V","N",4,"31",1,"0",0,4673333,2,0,0,1,0,0,0,0,0,"S","D",2,2,3,"-70.8749778.93E-4","-33.4532668.93E-4",2017
"11421"," ","TECNICO","CASADO","M","CHILENO",61,"C3","V","N",5,"29",1,"8949577",1,13597929,1,1,1,1,0,0,0,0,1,"S","D",4,4,2,"-73.1454858.93E-4","-36.7889638.93E-4",2017
"11422"," ","MAESTRO DE COCINA","CASADO","M","CHILENO",66,"C3","V","N",3,"27",1,"0",0,3695625,1,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-70.5743418.93E-4","-33.481858.93E-4",2017
"11423"," ","EMPLEADO","CASADO","M","CHILENO",64,"D","V","N",4,"1",0,"7631555",1,0,0,0,0,0,1,19.4099998474121,1,0,1,"S","D",6,5,4,"-73.0570148.93E-4","-36.8218198.93E-4",2017
"11424"," ","DUENA DE CASA","CASADO","F","CHILENO",71,"E","V","N",1,"2",0,"1020925",1,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,1,"-70.523178.93E-4","-32.4821558.93E-4",2017
"11425"," ","DUENA DE CASA","VIUDO","F","CHILENO",65,"D","V","N",4,"9",1,"12633853",1,0,0,0,0,1,0,0,0,0,1,"S","D",4,3,2,"-70.7155538.93E-4","-33.4334538.93E-4",2017
"11426"," ","DUENA DE CASA","CASADO","F","CHILENO",68,"C3","V","N",1,"4",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,3,"-70.6838238.93E-4","-33.4747098.93E-4",2017
"11427"," ","EMPLEADO","VIUDO","M","CHILENO",66,"ABC1","V","N",10,"2",0,"45065292",4,0,0,1,1,0,0,0,0,0,1,"S","D",2,1,2,"-71.6091088.93E-4","-33.44318.93E-4",2017
"11428"," ","CARPINTERO","CASADO","M","CHILENO",63,"C3","V","N",8,"1",1,"0",0,0,0,0,0,0,1,11.5600004196167,0,1,1,"S","D",3,3,2,"-70.6638348.93E-4","-33.4643068.93E-4",2017
"11429","PROFESOR"," ","VIUDO","F","CHILENO",67,"C3","V","N",2,"1",0,"108448099",5,0,0,0,0,1,0,0,0,0,0,"S","D",1,1,0,"-71.591088.93E-4","-33.0417218.93E-4",2017
"11430"," ","DUENA DE CASA","CASADO","F","CHILENO",66,"E","V","N",4,"17",1,"1690884",1,0,0,1,1,1,0,0,0,0,1,"S","D",3,3,2,"-72.0231258.93E-4","-34.9841698.93E-4",2017
"11431"," ","DUENA DE CASA","CASADO","F","CHILENO",61,"E","V","N",3,"3",1,"0",0,0,1,0,0,0,3,103.370002746582,1,1,1,"S","D",3,3,2,"-70.4537058.93E-4","-33.645798.93E-4",2017
"11432"," ","EMPLEADO","CASADO","M","CHILENO",66,"E","V","N",3,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,3,"-71.6206828.93E-4","-33.6158228.93E-4",2017
"11433","PROFESOR"," ","CASADO","M","CHILENO",67,"C3","V","N",1,"1",0,"0",0,9168500,4,1,1,1,0,0,0,0,0,"S","D",5,4,3,"-72.4950038.93E-4","-51.7284058.93E-4",2017
"11434"," ","EMPLEADO","CASADO","M","CHILENO",67,"SIN CLASIFICACION","V","N",1,"1",0,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",2,2,2,"-70.9302298.93E-4","-53.167588.93E-4",2017
"11435"," ","EMPLEADO","CASADO","M","CHILENO",67,"C3","V","N",5,"1",0,"0",0,0,1,1,1,1,0,0,0,0,1,"S","D",3,3,3,"-71.2742778.93E-4","-32.9061058.93E-4",2017
"11436"," ","AUXILIAR","SOLTERO","F","CHILENO",64,"E","V","N",4,"10",1,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",3,3,1,"-70.8562778.93E-4","-33.4559638.93E-4",2017
"11437"," ","OBRERO","CASADO","M","CHILENO",64,"E","V","N",2,"7",1,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",2,2,3,"-70.7350928.93E-4","-33.3663838.93E-4",2017
"11438"," "," ","CASADO","F","CHILENO",66,"E","V","N",4,"2",1,"0",0,2280000,2,0,0,1,0,0,0,0,1,"S","D",3,2,4,"-70.8774198.93E-4","-33.611668.93E-4",2017
"11439"," ","EMPLEADO","CASADO","M","CHILENO",67,"E","V","N",2,"13",1,"0",0,0,0,1,1,1,0,0,0,0,1,"S","D",4,4,3,"-70.7525638.93E-4","-33.4873438.93E-4",2017
"11440"," ","DUENA DE CASA","CASADO","F","CHILENO",65,"C3","V","N",2,"1",0,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",2,2,2,"-72.6706318.93E-4","-38.7147458.93E-4",2017
